1 0.566550784278661 1
1 3.28450908185914 0
1 4.06393687939271 0
1 0.569264454534277 0
1 1.34475929429755 0
1 3.10700409347191 0
1 0.43915136018768 0
1 0.382734484737739 0
1 3.02973419544287 1
1 3.50362689001486 0
1 3.02626129705459 0
1 3.1098795379512 0
1 2.55806583445519 0
1 4.90001322817989 0
1 3.4016315464396 0
1 4.26330071757548 0
1 4.32684972765855 0
1 4.73786159651354 0
1 0.0910675164777786 0
1 3.46279493183829 0
1 3.34097930928692 0
1 4.34863492497243 0
1 4.46650753379799 1
1 1.1363687296398 0
1 1.89973368309438 1
1 3.38382029905915 0
1 0.0610376428812742 0
1 0.697319637984037 0
1 0.939133265055716 0
1 1.96502751670778 0
1 4.02377905440517 0
1 4.43086500396021 0
1 3.2945243595168 0
1 3.43567416770384 0
1 1.0680645739194 0
1 1.87612612731755 0
1 1.61784356925637 0
1 3.66071635158733 0
1 0.633392841555178 0
1 4.00734522612765 0
1 3.68638678104617 0
1 4.72342644468881 1
1 4.48644286487252 0
1 1.56630133627914 0
1 1.88729407964274 0
1 3.82316754083149 1
1 2.70808603381738 0
1 2.2793391009327 0
1 1.39075507642701 1
1 1.22111895238049 0
1 0.677404638845474 1
1 3.91855233930983 0
1 3.7009095470421 0
1 1.37223185854964 0
1 2.81227594125085 0
1 2.92802712414414 0
1 0.421298063592985 0
1 0.975450369296595 1
1 3.78636374371126 0
1 4.02670146548189 0
1 3.29648439656012 0
1 0.929115090984851 0
1 1.94157589110546 0
1 0.404726875713095 1
1 3.53296947316267 0
1 2.24345260881819 0
1 2.55697782034986 0
1 2.58799433591776 0
1 0.600777034414932 1
1 0.835531810298562 0
1 4.75992791820318 0
1 4.85530379810371 0
1 3.43918352155015 0
1 2.26909879245795 0
1 0.627268912503496 0
1 0.535712284035981 0
1 1.14112702081911 0
1 1.02710971958004 1
1 1.29843689850532 0
1 2.64733106014319 0
1 3.1585005344823 1
1 0.374015199486166 0
1 0.376747004920617 0
1 1.69339934713207 0
1 1.67680718353949 0
1 3.02781457779929 0
1 4.68582983245142 0
1 1.57234226237051 0
1 4.16416800115258 1
1 0.44806951424107 0
1 2.67519813030958 0
1 3.87465661973692 1
1 4.3272683408577 0
1 3.2942999410443 0
1 0.703802815405652 1
1 1.95827336516231 0
1 3.99984222254716 0
1 0.528882103972137 0
1 4.51818707515486 0
1 2.936578290537 0
1 3.47730976296589 0
1 3.60170751344413 0
1 4.17584550334141 0
1 2.64578430331312 0
1 4.9686009332072 0
1 4.02701127459295 0
1 4.34812533902004 1
1 2.80985035467893 0
1 2.41012248094194 0
1 2.53748434130102 0
1 0.800386697519571 0
1 4.06305899959989 0
1 3.16897505079396 0
1 1.78971222485416 0
1 2.02402196242474 0
1 3.66938148974441 0
1 3.20127034792677 0
1 3.89269417501055 1
1 4.93594030849636 0
1 2.06951318192296 0
1 2.80257836100645 0
1 1.07361338334158 0
1 1.36001824052073 1
1 4.54639451229014 0
1 4.15385186206549 0
1 2.55619534989819 0
1 3.67754312348552 0
1 4.65171937947161 0
1 4.47145451908 0
1 2.12999295326881 0
1 3.85185790364631 1
1 1.75240201991983 0
1 4.44804086931981 0
1 0.489259125897661 0
1 1.90692070056684 0
1 4.41539464984089 0
1 2.22313069272786 0
1 4.74365425645374 0
1 0.795880527002737 1
1 3.87887694407254 1
1 0.637521257158369 1
1 3.97098369779997 0
1 2.13067087344825 0
1 1.39348478987813 0
1 1.25880785519257 0
1 2.16384994564578 1
1 1.61397624062374 0
1 1.78086787229404 0
1 3.82762312074192 0
1 4.11590282456018 0
1 4.07126041245647 0
1 1.06539176078513 0
1 4.38592768274248 0
1 1.31075358833186 0
1 2.09569609025493 0
1 1.53283989289775 0
1 0.831057041650638 0
1 2.47709390707314 1
1 0.516526271821931 0
1 0.931674097664654 0
1 1.42060356098227 0
1 0.556523981504142 0
1 1.93909012363292 1
1 4.07596141216345 0
1 4.8872299247887 1
1 2.22077388199978 0
1 2.83047530334443 0
1 3.02479122648947 0
1 2.71553987171501 0
1 2.76293663773686 1
1 3.18330785841681 0
1 0.205673596356064 0
1 1.5274137200322 0
1 2.053589617135 0
1 3.32572020590305 0
